created_at,entry_id,Temp,Turbidity,Dissolved O2,pH,Ammonia,Ntrate
2021-06-29 02:33:59 CET,19548,23.875,100,7.498,7.30332,88.80836,85
2021-06-29 02:34:19 CET,19549,23.875,100,10.025,7.3124,102.94199,89
2021-06-29 02:34:38 CET,19550,23.875,100,4.463,7.27154,87.94698,89
2021-06-29 02:34:58 CET,19551,23.8125,100,7.846,7.29424,93.26026,89
2021-06-29 02:35:17 CET,19552,23.875,100,4.552,7.28516,81.77922,90
2021-06-29 02:35:37 CET,19553,23.875,100,5.106,7.30332,89.24258,91
2021-06-29 02:35:56 CET,19554,23.875,100,5.24,7.30786,92.80393,89
2021-06-29 02:36:16 CET,19555,23.875,100,4.231,7.29424,92.80393,92
2021-06-29 02:36:36 CET,19556,23.8125,100,4.124,7.36233,91.00358,98
2021-06-29 02:36:55 CET,19557,23.8125,100,3.588,7.30786,91.44991,95
2021-06-29 02:37:15 CET,19558,23.8125,100,6.097,7.29878,95.11119,89
2021-06-29 02:37:34 CET,19559,23.875,100,5.4,7.30786,93.26026,85
2021-06-29 02:37:54 CET,19560,23.8125,100,6.043,7.28516,96.05223,90
2021-06-29 02:38:14 CET,19561,23.875,100,6.097,7.3124,92.35011,89
2021-06-29 02:38:33 CET,19562,23.875,100,4.945,7.29424,96.05223,95
2021-06-29 02:38:53 CET,19563,23.875,100,9.587,7.31694,92.35011,93
2021-06-29 02:39:12 CET,19564,23.875,100,6.891,7.30332,93.26026,84
2021-06-29 02:39:32 CET,19565,23.875,100,6.436,7.30332,95.11119,96
2021-06-29 02:39:52 CET,19566,23.8125,100,5.525,7.30332,97.00373,96
2021-06-29 02:40:11 CET,19567,23.8125,100,4.356,7.27608,96.05223,89
2021-06-29 02:40:31 CET,19568,23.8125,100,6.793,7.29424,92.80393,93
2021-06-29 02:41:27 CET,19569,23.875,100,3.874,7.30332,95.58038,96
2021-06-29 02:41:47 CET,19570,23.8125,100,2.865,7.30332,84.59469,97
2021-06-29 02:42:06 CET,19571,23.875,100,4.151,7.30332,92.35011,88
2021-06-29 02:42:26 CET,19572,23.875,100,4.392,7.30332,95.58038,95
2021-06-29 02:43:22 CET,19573,23.8125,100,3.704,7.27154,97.48347,96
2021-06-29 02:43:42 CET,19574,23.875,100,5.525,7.36233,103.97121,89
2021-06-29 02:44:01 CET,19575,23.875,100,3.383,7.29878,72.89737,95
2021-06-29 02:44:21 CET,19576,23.875,100,12.122,7.28516,99.92301,95
2021-06-29 02:44:40 CET,19577,23.8125,100,3.526,6.99464,106.59554,87
2021-06-29 02:45:00 CET,19578,23.875,100,4.409,7.30332,98.939,89
2021-06-29 02:45:19 CET,19579,23.8125,100,2.097,7.30332,98.45115,95
2021-06-29 02:45:39 CET,19580,23.875,100,6.561,7.30332,91.44991,96
2021-06-29 02:45:58 CET,19581,23.875,100,8.891,7.30786,92.80393,87
2021-06-29 02:46:18 CET,19582,23.875,100,3.606,7.2897,106.06474,95
2021-06-29 02:46:38 CET,19583,23.8125,100,4.517,7.57569,101.92438,97
2021-06-29 02:46:57 CET,19584,23.8125,100,0.553,7.30332,68.54236,97
2021-06-29 02:47:17 CET,19585,23.8125,100,5.543,7.2897,106.59554,90
2021-06-29 02:47:36 CET,19586,23.8125,100,5.499,7.30786,105.01202,95
2021-06-29 02:47:56 CET,19587,23.875,100,5.534,7.30332,95.58038,89
2021-06-29 02:48:15 CET,19588,23.875,100,1.017,7.30332,99.92301,95
2021-06-29 02:48:35 CET,19589,23.8125,100,4.526,7.30332,99.92301,90
2021-06-29 02:48:55 CET,19590,23.8125,100,3.428,7.32148,69.19298,97
2021-06-29 02:49:14 CET,19591,23.8125,100,3.606,7.30332,97.48347,89
2021-06-29 02:49:34 CET,19592,23.8125,100,0.66,7.27154,68.54236,95
2021-06-29 02:49:53 CET,19593,23.8125,100,5.4,7.30786,94.18064,87
2021-06-29 02:50:13 CET,19594,23.875,100,7.846,7.30332,79.44981,96
2021-06-29 02:50:32 CET,19595,23.875,100,6.052,7.29878,93.71913,87
2021-06-29 02:50:52 CET,19596,23.875,100,5.409,7.30332,99.92301,94
2021-06-29 02:51:11 CET,19597,23.875,100,6.525,7.22161,97.48347,90
2021-06-29 02:51:31 CET,19598,23.875,100,4.588,7.27608,83.3749,95
2021-06-29 02:51:51 CET,19599,23.8125,100,4.945,7.30786,103.97121,96
2021-06-29 02:52:10 CET,19600,23.8125,100,0,7.29878,73.94593,96
2021-06-29 02:52:30 CET,19601,23.875,100,8.141,7.27608,97.00373,89
2021-06-29 02:52:49 CET,19602,23.875,100,3.999,7.30332,97.966,96
2021-06-29 02:53:09 CET,19603,23.8125,100,1.356,7.30786,86.67262,96
2021-06-29 02:53:29 CET,19604,23.8125,100,3.463,7.30332,88.37643,96
2021-06-29 02:53:49 CET,19605,23.875,100,7.338,7.30786,67.89865,95
2021-06-29 02:54:08 CET,19606,23.875,100,1.812,7.30332,66.31876,96
2021-06-29 02:54:28 CET,19607,23.875,100,3.142,7.30332,92.80393,87
2021-06-29 02:54:47 CET,19608,23.875,100,5.293,7.29878,87.09512,96
2021-06-29 02:55:07 CET,19609,23.8125,100,7.061,7.30332,108.20617,90
2021-06-29 02:55:26 CET,19610,23.875,100,6.025,6.53161,94.18064,94
2021-06-29 02:55:46 CET,19611,23.8125,100,5.65,7.29424,77.56561,95
2021-06-29 02:56:05 CET,19612,23.8125,100,6.811,7.30332,93.26026,96
2021-06-29 02:56:25 CET,19613,23.875,100,4.892,7.3124,92.80393,90
2021-06-29 02:56:44 CET,19614,23.875,100,4.624,7.29424,99.92301,84
2021-06-29 02:57:04 CET,19615,23.875,100,4.642,7.30786,92.80393,86
2021-06-29 02:57:24 CET,19616,23.8125,100,5.891,7.29878,97.48347,86
2021-06-29 02:57:43 CET,19617,23.875,100,5.4,7.29878,92.80393,89
2021-06-29 02:58:03 CET,19618,23.8125,100,3.713,7.3124,68.21968,97
2021-06-29 02:58:22 CET,19619,23.8125,100,3.802,7.30332,93.71913,87
2021-06-29 02:58:42 CET,19620,23.8125,100,7.471,7.30786,89.67915,89
2021-06-29 02:59:01 CET,19621,23.8125,100,4.079,7.3124,96.05223,87
2021-06-29 02:59:21 CET,19622,23.875,100,4.856,7.30786,97.966,87
2021-06-29 03:00:18 CET,19623,23.875,100,4.213,7.31694,102.94199,94
2021-06-29 03:01:14 CET,19624,23.875,100,3.365,7.29878,74.29922,96
2021-06-29 03:01:34 CET,19625,23.875,100,4.008,7.30786,95.11119,95
2021-06-29 03:01:53 CET,19626,23.8125,100,6.123,7.30332,94.18064,89
2021-06-29 03:02:13 CET,19627,23.875,100,13.381,7.29424,102.94199,98
2021-06-29 03:02:32 CET,19628,23.875,100,5.15,7.30332,102.94199,97
2021-06-29 03:02:52 CET,19629,23.8125,100,5.731,7.30332,96.05223,89
2021-06-29 03:03:11 CET,19630,23.875,100,4.526,7.31694,92.80393,97
2021-06-29 03:04:08 CET,19631,23.875,100,4.017,7.3124,96.05223,95
2021-06-29 03:04:27 CET,19632,23.875,100,3.981,7.30332,93.26026,87
2021-06-29 03:04:47 CET,19633,23.875,100,6.811,7.30786,96.05223,90
2021-06-29 03:05:06 CET,19634,23.875,100,4.526,7.30786,101.92438,87
2021-06-29 03:05:26 CET,19635,23.875,100,4.017,7.30786,97.966,78
2021-06-29 03:05:45 CET,19636,23.875,100,4.722,7.30332,97.966,88
2021-06-29 03:06:05 CET,19637,23.8125,100,5.65,7.33963,93.26026,97
2021-06-29 03:06:24 CET,19638,23.875,100,6.481,7.30332,99.92301,96
2021-06-29 03:07:21 CET,19639,23.875,100,7.034,7.27154,95.58038,95
2021-06-29 03:07:40 CET,19640,23.875,100,3.088,7.30786,103.97121,90
2021-06-29 03:08:00 CET,19641,23.875,100,3.517,7.30786,103.97121,87
2021-06-29 03:08:56 CET,19642,23.875,100,4.418,7.30786,93.26026,95
2021-06-29 03:09:16 CET,19643,23.875,100,2.776,7.30786,92.35011,87
2021-06-29 03:09:35 CET,19644,23.875,100,2.633,7.30786,94.18064,87
2021-06-29 03:09:55 CET,19645,23.875,100,4.883,7.3124,95.58038,89
2021-06-29 03:10:14 CET,19646,23.875,100,4.543,7.30786,90.55969,90
2021-06-29 03:10:34 CET,19647,23.875,100,0,7.44858,64.47705,97
2021-06-29 03:10:54 CET,19648,23.875,100,7.355,7.30332,88.80836,93
2021-06-29 03:11:14 CET,19649,23.875,100,5.052,7.49398,97.48347,89
2021-06-29 03:11:33 CET,19650,23.875,100,4.909,7.30786,92.80393,96
2021-06-29 03:11:53 CET,19651,23.875,100,3.535,7.30786,90.55969,90
2021-06-29 03:12:13 CET,19652,23.875,100,4.293,7.3124,87.09512,94
2021-06-29 03:12:33 CET,19653,23.875,100,2.785,7.30332,98.45115,89
2021-06-29 03:12:52 CET,19654,23.8125,100,4.9,7.30786,94.18064,93
2021-06-29 03:14:26 CET,19655,23.875,100,9.775,7.24431,81.38573,94
2021-06-29 03:14:45 CET,19656,23.875,100,5.043,7.15806,58.73916,96
2021-06-29 03:15:05 CET,19657,23.875,100,10.462,7.30332,89.67915,86
2021-06-29 03:16:01 CET,19658,23.875,100,5.168,7.2897,85.41911,94
2021-06-29 03:16:21 CET,19659,23.8125,100,6.972,7.30332,90.55969,97
2021-06-29 03:16:41 CET,19660,23.8125,100,4.704,7.28516,57.13083,97
2021-06-29 03:17:00 CET,19661,23.875,100,9.641,7.3124,85.83462,89
2021-06-29 03:17:20 CET,19662,23.875,100,6.659,7.3124,81.38573,90
2021-06-29 03:17:40 CET,19663,23.8125,100,5.945,7.30786,56.86761,97
2021-06-29 03:17:59 CET,19664,23.8125,100,4.856,7.30786,85.00572,95
2021-06-29 03:18:19 CET,19665,23.8125,100,4.365,7.30786,85.00572,91
2021-06-29 03:18:38 CET,19666,23.8125,100,4.16,7.30786,84.59469,90
2021-06-29 03:18:58 CET,19667,23.875,100,2.044,7.29424,79.83282,89
2021-06-29 03:19:54 CET,19668,23.875,100,3.419,7.3124,85.83462,97
2021-06-29 03:20:14 CET,19669,23.8125,100,4.079,7.39865,95.11119,95
2021-06-29 03:21:10 CET,19670,23.8125,100,4.668,7.31694,87.51987,97
2021-06-29 03:21:30 CET,19671,23.875,100,4.106,7.30332,77.56561,95
2021-06-29 03:21:50 CET,19672,23.8125,100,3.24,7.31694,83.77934,90
2021-06-29 03:22:09 CET,19673,23.8125,100,3.82,7.30786,59.28642,96
2021-06-29 03:22:29 CET,19674,23.8125,100,1.901,7.30332,85.41911,87
2021-06-29 03:22:48 CET,19675,23.8125,100,7.579,7.30786,88.37643,97
2021-06-29 03:23:08 CET,19676,23.8125,100,4.865,7.30786,88.37643,86
2021-06-29 03:23:28 CET,19677,23.8125,100,5.543,7.3124,84.59469,88
2021-06-29 03:23:48 CET,19678,23.8125,100,3.517,7.30332,87.09512,93
2021-06-29 03:24:07 CET,19679,23.8125,100,3.856,7.25792,86.67262,87
2021-06-29 03:24:27 CET,19680,23.875,100,6.436,7.28516,91.89874,88
2021-06-29 03:24:47 CET,19681,23.875,100,8.337,7.27608,83.3749,95
2021-06-29 03:25:06 CET,19682,23.875,100,4.231,7.30332,84.18591,91
2021-06-29 03:25:26 CET,19683,23.8125,100,3.731,7.30332,82.17494,89
2021-06-29 03:25:45 CET,19684,23.875,100,0,7.3124,81.77922,87
2021-06-29 03:26:05 CET,19685,23.8125,100,0,7.30786,80.6051,90
2021-06-29 03:26:24 CET,19686,23.8125,100,3.972,7.28516,83.3749,91
2021-06-29 03:26:44 CET,19687,23.8125,100,0,7.29424,86.67262,95
2021-06-29 03:27:04 CET,19688,23.8125,100,3.999,7.30332,85.00572,83
2021-06-29 03:27:23 CET,19689,23.8125,100,4.133,7.30786,84.59469,87
2021-06-29 03:27:43 CET,19690,23.875,100,4.168,7.2897,86.67262,96
2021-06-29 03:28:02 CET,19691,23.8125,100,3.311,7.3124,90.11816,87
2021-06-29 03:28:22 CET,19692,23.8125,100,5.034,7.30786,92.80393,91
2021-06-29 03:28:41 CET,19693,23.8125,100,6.525,7.30786,84.59469,96
2021-06-29 03:29:01 CET,19694,23.8125,100,4.454,7.30332,92.80393,86
2021-06-29 03:29:20 CET,19695,23.875,100,7.141,7.30786,93.71913,101
2021-06-29 03:29:40 CET,19696,23.8125,100,4.427,7.3124,90.55969,91
2021-06-29 03:29:59 CET,19697,23.8125,100,4.588,7.28516,88.37643,87
2021-06-29 03:30:19 CET,19698,23.8125,100,0,7.3124,92.35011,81
2021-06-29 03:30:38 CET,19699,23.8125,100,6.838,7.30332,92.80393,97
2021-06-29 03:30:58 CET,19700,23.8125,100,7.471,7.30786,89.67915,95
2021-06-29 03:31:17 CET,19701,23.875,100,6.284,7.30786,92.35011,90
2021-06-29 03:31:37 CET,19702,23.8125,100,5.052,7.30786,71.86549,96
2021-06-29 03:31:56 CET,19703,23.875,100,4.606,7.30332,91.44991,90
2021-06-29 03:32:16 CET,19704,23.875,100,4.517,7.30786,86.67262,96
2021-06-29 03:32:36 CET,19705,23.8125,100,3.927,7.29424,88.80836,86
2021-06-29 03:32:55 CET,19706,23.8125,100,3.651,7.27154,76.09438,98
2021-06-29 03:33:15 CET,19707,23.8125,100,3.785,7.29878,74.29922,83
2021-06-29 03:34:11 CET,19708,23.8125,100,3.758,7.30332,87.09512,97
2021-06-29 03:34:31 CET,19709,23.8125,100,4.543,7.29424,85.41911,90
2021-06-29 03:34:50 CET,19710,23.8125,100,4.454,7.30786,84.18591,89
2021-06-29 03:35:10 CET,19711,23.8125,100,3.258,7.29424,91.00358,91
2021-06-29 03:35:30 CET,19712,23.8125,100,3.802,7.3124,90.11816,98
2021-06-29 03:35:49 CET,19713,23.8125,100,6.391,7.30332,89.67915,88
2021-06-29 03:36:09 CET,19714,23.8125,100,7.855,7.30332,91.44991,90
2021-06-29 03:36:28 CET,19715,23.8125,100,7.793,7.3124,93.26026,84
2021-06-29 03:36:48 CET,19716,23.8125,100,5.552,7.30786,98.45115,89
2021-06-29 03:37:07 CET,19717,23.8125,100,7.775,7.30332,95.58038,90
2021-06-29 03:37:27 CET,19718,23.8125,100,4.365,7.3124,99.92301,87
2021-06-29 03:37:47 CET,19719,23.8125,100,4.204,7.41681,93.26026,92
2021-06-29 03:38:06 CET,19720,23.8125,100,2.472,7.32148,94.18064,96
2021-06-29 03:38:26 CET,19721,23.8125,100,3.419,7.30332,92.35011,89
2021-06-29 03:38:45 CET,19722,23.8125,100,4.409,7.3124,93.71913,98
2021-06-29 03:39:05 CET,19723,23.8125,100,7.284,7.30786,92.80393,90
2021-06-29 03:39:25 CET,19724,23.8125,100,2.16,7.30786,91.89874,95
2021-06-29 03:39:44 CET,19725,23.8125,100,8.927,7.30786,88.37643,85
2021-06-29 03:40:04 CET,19726,23.8125,100,5.347,6.98556,85.00572,89
2021-06-29 03:40:24 CET,19727,23.8125,100,3.169,7.3124,86.67262,87
2021-06-29 03:40:43 CET,19728,23.8125,100,4.909,7.3124,91.44991,89
2021-06-29 03:41:03 CET,19729,23.8125,100,2.883,7.30332,87.51987,96
2021-06-29 03:41:22 CET,19730,23.8125,100,3.088,7.2897,67.26167,95
2021-06-29 03:41:42 CET,19731,23.875,100,4.168,7.28516,87.94698,90
2021-06-29 03:42:02 CET,19732,23.8125,100,5.231,7.30332,91.44991,85
2021-06-29 03:42:21 CET,19733,23.875,100,4.588,7.30786,62.98596,93
2021-06-29 03:42:41 CET,19734,23.875,100,6.873,7.3124,90.11816,89
2021-06-29 03:43:00 CET,19735,23.8125,100,5.677,7.27608,83.77934,87
2021-06-29 03:43:20 CET,19736,23.8125,100,6.829,7.30332,86.67262,89
2021-06-29 03:43:39 CET,19737,23.875,100,5.186,7.27608,87.94698,88
2021-06-29 03:43:59 CET,19738,23.8125,100,5.115,7.3124,87.09512,87
2021-06-29 03:44:18 CET,19739,23.875,100,3.428,7.30332,85.83462,98
2021-06-29 03:44:38 CET,19740,23.8125,100,10.114,7.30332,87.09512,87
2021-06-29 03:44:58 CET,19741,23.8125,100,5.133,7.29424,79.83282,95
2021-06-29 03:45:17 CET,19742,23.75,100,4.329,7.30786,66.00774,91
2021-06-29 03:45:37 CET,19743,23.8125,100,4.231,7.30786,82.97275,85
2021-06-29 03:45:56 CET,19744,23.8125,100,4.972,7.30332,85.83462,89
2021-06-29 03:46:53 CET,19745,23.8125,100,4.008,7.30332,86.25246,97
2021-06-29 03:47:12 CET,19746,23.8125,100,4.213,7.3124,60.67979,96
2021-06-29 03:47:32 CET,19747,23.8125,100,5.731,7.3124,92.80393,87
2021-06-29 03:47:51 CET,19748,23.875,100,7.159,7.28516,87.94698,87
2021-06-29 03:48:11 CET,19749,23.8125,100,6.106,7.25338,91.89874,95
2021-06-29 03:49:07 CET,19750,23.8125,100,6.168,7.29424,94.18064,94
2021-06-29 03:49:27 CET,19751,23.875,100,7.668,7.30332,92.80393,87
2021-06-29 03:49:46 CET,19752,23.8125,100,8.355,7.30332,107.12934,90
2021-06-29 03:50:06 CET,19753,23.8125,100,6.445,7.29424,81.38573,92
2021-06-29 03:51:02 CET,19754,23.8125,100,5.918,7.27608,81.77922,96
2021-06-29 03:51:22 CET,19755,23.8125,100,5.329,7.30786,93.26026,97
2021-06-29 03:51:41 CET,19756,23.8125,100,7.9,7.30332,82.97275,99
2021-06-29 03:52:01 CET,19757,23.8125,100,7.168,7.30786,91.00358,87
2021-06-29 03:52:20 CET,19758,23.8125,100,3.82,7.29424,88.37643,90
2021-06-29 03:52:40 CET,19759,23.8125,100,4.258,7.30786,71.52512,97
2021-06-29 03:52:59 CET,19760,23.8125,100,3.294,7.2897,95.11119,93
2021-06-29 03:53:19 CET,19761,23.875,100,4.115,7.29424,86.67262,83
2021-06-29 03:53:38 CET,19762,23.8125,100,2.722,7.30332,62.69238,96
2021-06-29 03:53:58 CET,19763,23.8125,100,3.186,7.29424,92.35011,90
2021-06-29 03:54:18 CET,19764,23.875,100,2.329,7.2897,90.11816,89
2021-06-29 03:54:37 CET,19765,23.8125,100,6.561,7.30332,79.06893,99
2021-06-29 03:54:57 CET,19766,23.8125,100,6.793,7.3124,86.67262,97
2021-06-29 03:55:16 CET,19767,23.8125,100,7.748,7.30332,87.94698,91
2021-06-29 03:55:36 CET,19768,23.8125,100,5.82,7.30332,87.09512,96
2021-06-29 03:55:55 CET,19769,23.8125,100,6.436,7.29424,84.18591,87
2021-06-29 03:56:15 CET,19770,23.8125,100,3.731,7.30786,58.73916,96
2021-06-29 03:56:34 CET,19771,23.8125,100,10.346,7.30332,62.10984,96
2021-06-29 03:56:54 CET,19772,23.8125,100,3.258,7.30786,84.59469,91
2021-06-29 03:57:13 CET,19773,23.8125,100,6.284,7.27608,60.67979,97
2021-06-29 03:57:33 CET,19774,23.8125,100,3.722,7.30332,82.17494,91
2021-06-29 03:57:53 CET,19775,23.8125,100,5.677,7.2897,79.44981,96
2021-06-29 03:58:12 CET,19776,23.8125,100,8.811,7.27608,76.82599,89
2021-06-29 03:58:32 CET,19777,23.8125,100,0,7.29878,87.94698,86
2021-06-29 03:58:51 CET,19778,23.8125,100,2.812,7.30332,62.10984,93
2021-06-29 03:59:11 CET,19779,23.8125,100,11.301,7.30786,86.25246,88
2021-06-29 03:59:30 CET,19780,23.8125,100,7.695,7.30786,85.83462,89
2021-06-29 03:59:50 CET,19781,23.8125,100,5.775,7.30786,85.41911,87
2021-06-29 04:00:09 CET,19782,23.8125,100,4.177,7.29878,91.89874,89
2021-06-29 04:00:29 CET,19783,23.8125,100,2.963,7.30332,80.6051,89
2021-06-29 04:00:49 CET,19784,23.75,100,2.847,7.30786,82.17494,87
2021-06-29 04:01:08 CET,19785,23.8125,100,3.606,7.30332,82.17494,86
2021-06-29 04:01:28 CET,19786,23.8125,100,3.865,7.29424,81.77922,85
2021-06-29 04:01:47 CET,19787,23.8125,100,3.186,7.30332,85.00572,90
2021-06-29 04:02:07 CET,19788,23.8125,100,3.294,7.30786,79.83282,90
2021-06-29 04:02:27 CET,19789,23.8125,100,3.633,7.31694,88.37643,97
2021-06-29 04:02:46 CET,19790,23.75,100,3.954,7.267,86.67262,86
2021-06-29 04:03:05 CET,19791,23.8125,100,4.526,7.30332,90.55969,94
2021-06-29 04:03:25 CET,19792,23.8125,100,4.017,7.30332,92.80393,95
2021-06-29 04:03:44 CET,19793,23.8125,100,7.659,7.28516,92.80393,95
2021-06-29 04:04:04 CET,19794,23.8125,100,3.061,7.29878,93.26026,89
2021-06-29 04:04:24 CET,19795,23.75,100,3.231,7.2897,87.51987,89
2021-06-29 04:04:43 CET,19796,23.8125,100,4.409,7.30786,76.82599,91
2021-06-29 04:05:39 CET,19797,23.8125,100,5.9,7.29424,93.71913,91
2021-06-29 04:05:59 CET,19798,23.8125,100,0,7.30332,94.64462,91
2021-06-29 04:06:18 CET,19799,23.8125,100,5.481,7.30332,98.45115,89
2021-06-29 04:06:38 CET,19800,23.8125,98,5.918,7.29424,88.37643,95
2021-06-29 04:06:58 CET,19801,23.8125,98,3.66,7.30332,90.55969,96
2021-06-29 04:07:17 CET,19802,23.75,98,2.472,7.30332,86.67262,89
2021-06-29 04:07:37 CET,19803,23.8125,99,4.427,7.30332,92.35011,92
2021-06-29 04:07:56 CET,19804,23.75,99,4.909,7.30786,80.21787,96
2021-06-29 04:08:16 CET,19805,23.8125,99,6.106,7.30332,92.80393,86
2021-06-29 04:08:35 CET,19806,23.8125,99,5.409,7.30332,79.83282,97
2021-06-29 04:08:55 CET,19807,23.75,99,4.347,7.30332,92.80393,94
2021-06-29 04:09:14 CET,19808,23.8125,99,6.079,7.2897,63.28105,95
2021-06-29 04:09:34 CET,19809,23.75,99,3.91,7.30332,92.35011,90
2021-06-29 04:09:54 CET,19810,23.8125,99,3.061,7.30332,84.18591,89
2021-06-29 04:10:13 CET,19811,23.75,99,4.999,7.29424,92.35011,96
2021-06-29 04:10:33 CET,19812,23.75,99,0.348,7.2897,90.11816,86
2021-06-29 04:10:52 CET,19813,23.75,99,5.159,7.29878,88.37643,80
2021-06-29 04:11:12 CET,19814,23.75,99,2.615,7.30332,77.19477,89
2021-06-29 04:11:32 CET,19815,23.8125,99,0.714,7.29424,82.17494,90
2021-06-29 04:11:51 CET,19816,23.75,99,4.008,7.30786,89.67915,86
2021-06-29 04:12:11 CET,19817,23.8125,99,5.891,7.30332,87.94698,87
2021-06-29 04:12:30 CET,19818,23.8125,100,4.052,7.29424,88.80836,89
2021-06-29 04:12:50 CET,19819,23.75,100,3.954,7.30332,61.82086,96
2021-06-29 04:13:09 CET,19820,23.75,100,7.159,7.30786,79.44981,98
2021-06-29 04:13:29 CET,19821,23.75,100,4.008,7.3124,90.55969,87
2021-06-29 04:13:48 CET,19822,23.8125,99,5.168,7.29424,85.41911,86
2021-06-29 04:14:08 CET,19823,23.8125,100,3.186,7.30332,86.67262,87
2021-06-29 04:14:28 CET,19824,23.8125,100,4.302,7.29424,92.80393,90
2021-06-29 04:14:47 CET,19825,23.8125,100,3.856,7.29878,88.37643,88
2021-06-29 04:15:07 CET,19826,23.75,100,2.892,7.30332,62.40035,95
2021-06-29 04:15:26 CET,19827,23.75,100,3.49,7.29878,88.80836,86
2021-06-29 04:15:46 CET,19828,23.75,100,3.481,7.30332,93.26026,83
2021-06-29 04:16:42 CET,19829,23.8125,100,8.712,7.29424,91.44991,95
2021-06-29 04:17:02 CET,19830,23.75,100,4.704,7.30332,88.80836,87
2021-06-29 04:17:21 CET,19831,23.75,100,7.222,7.27154,92.80393,97
2021-06-29 04:17:41 CET,19832,23.75,100,3.428,7.30332,99.42958,86
2021-06-29 04:18:00 CET,19833,23.75,100,3.713,7.2897,92.80393,96
2021-06-29 04:18:20 CET,19834,23.8125,100,4.865,7.24431,91.89874,89
2021-06-29 04:18:39 CET,19835,23.75,100,3.311,7.29424,94.64462,86
2021-06-29 04:19:36 CET,19836,23.75,100,4.57,7.30332,94.18064,97
2021-06-29 04:19:55 CET,19837,23.75,100,3.472,7.30332,92.80393,87
2021-06-29 04:20:15 CET,19838,23.75,100,3.186,7.30332,84.59469,94
2021-06-29 04:21:11 CET,19839,23.8125,100,5.249,7.30332,86.25246,95
2021-06-29 04:21:31 CET,19840,23.75,100,5.543,7.30332,83.3749,86
2021-06-29 04:21:51 CET,19841,23.8125,100,3.472,7.2897,79.06893,90
2021-06-29 04:22:10 CET,19842,23.75,100,2.597,7.29424,79.83282,90
2021-06-29 04:22:30 CET,19843,23.8125,100,3.606,7.29424,75.73145,101
2021-06-29 04:22:49 CET,19844,23.75,100,2.892,7.30332,79.06893,97
2021-06-29 04:23:09 CET,19845,23.8125,100,4.695,7.30332,79.44981,91
2021-06-29 04:23:29 CET,19846,23.75,100,3.338,7.2897,59.28642,95
2021-06-29 04:23:48 CET,19847,23.75,100,4.222,7.27608,81.38573,91
2021-06-29 04:24:08 CET,19848,23.8125,100,3.669,7.29878,83.3749,91
2021-06-29 04:24:27 CET,19849,23.8125,100,4.356,7.30332,56.86761,97
2021-06-29 04:24:47 CET,19850,23.8125,100,5.168,7.30786,79.06893,89
2021-06-29 04:25:07 CET,19851,23.75,100,4.16,7.3124,85.00572,86
2021-06-29 04:25:26 CET,19852,23.8125,100,9.185,7.2897,79.44981,94
2021-06-29 04:25:46 CET,19853,23.8125,100,4.909,7.29424,78.31316,89
2021-06-29 04:26:05 CET,19854,23.75,100,4.588,7.2897,83.3749,86
2021-06-29 04:26:25 CET,19855,23.8125,100,4.356,7.30786,82.17494,87
2021-06-29 04:26:44 CET,19856,23.75,100,8.828,7.30332,68.54236,90
2021-06-29 04:27:04 CET,19857,23.75,100,3.356,7.29424,73.24508,96
2021-06-29 04:27:23 CET,19858,23.75,100,4.017,7.29424,75.73145,91
2021-06-29 04:27:43 CET,19859,23.75,100,3.07,7.30786,75.73145,97
2021-06-29 04:28:39 CET,19860,23.75,100,6.668,7.28516,79.06893,96
2021-06-29 04:28:59 CET,19861,23.8125,100,4.035,7.30786,79.44981,97
2021-06-29 04:29:18 CET,19862,23.8125,100,7.855,7.30332,83.3749,83
2021-06-29 04:29:38 CET,19863,23.75,100,5.017,7.29424,86.67262,92
2021-06-29 04:29:57 CET,19864,23.75,100,3.419,7.29424,83.77934,96
2021-06-29 04:30:17 CET,19865,23.75,100,4.035,7.30332,79.06893,97
2021-06-29 04:30:36 CET,19866,23.75,100,5.311,7.29424,75.37052,96
2021-06-29 04:30:56 CET,19867,23.75,100,6.918,7.27154,79.44981,98
2021-06-29 04:31:52 CET,19868,23.8125,100,7.623,7.30332,68.86677,99
2021-06-29 04:32:12 CET,19869,23.75,100,6.481,7.27154,68.21968,91
2021-06-29 04:33:09 CET,19870,23.75,100,4.168,7.31694,64.77996,98
2021-06-29 04:33:29 CET,19871,23.75,100,3.776,7.51213,59.56226,96
2021-06-29 04:33:48 CET,19872,23.75,100,9.239,7.30332,62.98596,98
2021-06-29 04:34:08 CET,19873,23.75,100,7.695,7.28516,60.67979,94
2021-06-29 04:34:28 CET,19874,23.75,100,5.722,7.30332,62.40035,87
2021-06-29 04:34:47 CET,19875,23.8125,100,3.481,7.30332,61.24734,96
2021-06-29 04:35:44 CET,19876,23.8125,100,3.847,7.34417,63.28105,94
2021-06-29 04:36:04 CET,19877,23.75,100,3.677,7.27608,43.87824,112
2021-06-29 04:36:23 CET,19878,23.75,100,2.785,7.30332,43.87824,95
2021-06-29 04:36:43 CET,19879,23.75,100,3.552,7.29878,47.36906,94
2021-06-29 04:37:02 CET,19880,23.75,100,3.329,7.30332,45.89562,90
2021-06-29 04:37:22 CET,19881,23.8125,100,7.043,7.30786,51.40527,87
2021-06-29 04:37:41 CET,19882,23.8125,100,6.275,7.31694,51.17122,96
2021-06-29 04:38:01 CET,19883,23.75,100,4.597,7.30332,54.30836,92
